10,60086844	5,355002365
9,564647608	7,206831361
8,53656305	4,453892263
7,576783019	7,00733508
9,836799238	7,694985176
8,506755383	5,039232742
9,059494003	3,703215972
7,733800774	7,682266005
10,19977831	5,544779618
9,823714152	5,071959056
9,199168716	5,68312587
9,289199827	5,153502197
9,201990922	4,203955414
9,934889249	6,964036939
9,578612488	3,792156709
9,579602135	3,308152988
8,633288686	5,413301133
9,947329812	5,274829466
8,933957874	5,715869709
8,852746493	5,859005758
8,786862278	4,784199109
9,159520587	7,268962924
8,899085155	5,188067183
9,01980639	4,20751061
8,981277051	5,274536179
9,192326705	3,86532439
10,04470046	2,729682212
9,127090743	3,116546745
8,80710314	4,444646729
10,30959279	4,922946165
8,854221825	5,005438821
6,740676336	4,629539945
9,409460727	5,587194662
9,456216602	6,044984737
10,17734085	5,365640587
8,072495051	5,866187993
9,384831873	4,348844803
10,42621727	7,236068663
7,560784425	5,091802003
9,246540148	2,534826359
7,14439247	4,838170491
8,435397989	5,710787837
11,63321543	4,832218153
6,744229392	5,476806004
9,208799377	3,382418279
8,339483375	4,522643697
9,282229445	6,122288094
8,841694297	5,011125471
9,892658777	5,579092503
9,042572407	6,021217205
7,499003047	5,214407064
8,165741503	2,58556788
9,136836471	5,453200231
8,176114592	6,861284216
6,834517243	5,223226082
9,898811238	3,207232304
11,49662536	5,112509482
10,20532579	3,144178232
10,73107841	6,814972544
9,907098494	6,265296926
11,39354692	3,669047044
10,00853871	5,306244138
8,681900701	6,349504583
8,835860542	6,676617936
9,852313397	5,506279124
8,837738339	4,990675211
6,903882439	3,179680185
8,520422586	4,68885527
8,056042776	6,843959085
8,21708078	5,865859388
7,956767407	6,393472881
11,78709104	4,987378444
9,570610123	6,279710968
9,80060512	4,40019939
8,862070182	5,268890341
11,61059045	4,722652985
7,975086471	6,316980774
11,26957403	4,915020517
7,794614925	5,319193844
8,555392896	6,134172492
7,346096748	2,63479423
9,718230303	5,799658463
9,136302377	6,917555044
10,5397335	4,628167212
8,768977865	4,506677072
8,452063426	7,471749404
8,725938819	4,83387238
6,687116561	3,69902605
9,003622518	4,804153986
7,269641058	2,997392457
9,79674042	5,243884123
10,05868365	3,258497818
8,846375247	4,814488073
11,4119901	3,243214356
8,130678943	3,019776269
10,28982675	4,617088023
8,049801503	2,335663454
7,93675286	3,583078598
6,500154994	5,396676448
8,35748537	7,702640196
9,653943504	5,077394327
9,161967634	5,454826629
9,24333849	5,67826057
9,046494401	4,64190522
8,683817994	5,547747778
9,526122129	6,449140006
9,607473611	7,625455322
9,545661961	4,233130574
9,909266513	6,725109036
9,05133261	5,226944893
10,92720838	3,370164603
8,085504227	3,652428369
8,540217536	4,926336347
6,187025447	4,091149319
9,990360072	5,222328092
11,12752559	2,995925886
6,390645873	5,936327023
11,52960744	5,208427467
11,21121935	4,6223089
7,481496259	4,999036257
6,897534443	3,945500604
9,933945484	4,09585951
9,058238429	4,745158192
8,74382546	5,259496259
8,504797063	3,467001873
7,870419963	6,059477683
9,168721947	5,0051209
10,15218038	2,942218414
9,686302337	3,767235362
9,108957107	4,988449168
9,150298962	5,096898106
8,740198277	4,223937771
9,822688423	4,885549387
9,516758066	4,409104156
10,80106293	6,546481594
7,497456794	3,832248517
6,941988904	5,646400565
8,60199376	5,848579581
7,969628818	4,971141935
10,84861728	4,294685756
11,5963522	3,67724992
10,14895808	6,753510155
9,827992149	2,88332017
9,052676834	5,220253293
8,928552472	7,104265754
11,05428363	4,761657365
7,533117938	7,177398069
10,09141882	6,174704756
8,332323011	4,700193781
10,60640009	6,007346279
7,475081845	6,092210955
9,619178734	7,662851087
9,588789026	4,737786882
10,89350799	5,100197695
9,132233038	2,878808922
9,94959162	6,753255658
11,87908987	4,548789239
11,24323887	3,959692809
9,178733847	2,843109931
11,15564696	6,70069038
8,598555482	6,851047081
10,66499561	3,705024018
9,313621329	4,913122173
9,638324266	3,258189332
9,133752497	7,718592673
11,58771372	3,76311541
8,54070009	4,811345084
10,87719101	5,73976086
9,200628882	4,879760664
8,607716393	5,499208496
11,5795755	4,495974082
8,276967814	6,142728563
7,923629329	4,339827091
9,234612907	5,366522365
8,747523139	2,768827354
11,41791047	6,22370884
9,262813496	7,103696538
7,000898776	6,171956586
10,06419619	7,222145133
9,058727695	7,716321009
10,21855943	3,346509153
8,87536349	4,755942332
9,947916462	4,508254106
8,555983224	7,723478974
9,020396095	6,109052117
11,00411249	6,499582424
8,17424576	6,386488267
11,55453308	4,296935611
9,04300923	4,900844676
7,019102202	6,371666572
8,340687303	3,089571139
8,903287274	5,216366951
6,857522033	6,499246575
6,894649064	4,049392888
9,81497873	7,110485757
9,238364625	7,880340839
10,68150827	3,772975517
8,507003097	6,291815528
7,090619628	5,511803405
11,04835889	4,470872122
8,998496995	5,67482976
8,630850656	5,073046855
9,256169543	5,272658125
10,14014038	3,715651654
9,263003852	4,860873144
8,577911065	6,604129996
11,91122791	4,608782805
9,461203943	3,31039781
9,3476372	3,581085571
10,98591071	4,239338411
8,281249604	4,100610225
10,59460644	2,827500499
8,904026064	6,673770877
8,409899408	7,002614537
9,261952805	4,965058011
9,359175997	6,071061368
9,627182759	4,893175413
8,186842444	6,737829091
6,783104477	4,388291998
11,33051019	4,827976202
8,938215538	4,168547921
8,968462102	6,234782888
9,34138343	5,000838269
10,64102753	5,33130664
11,03313651	4,157785601
10,34561121	4,110416994
8,907007331	5,219682556
8,190524568	3,174254727
10,88615062	6,940170766
8,988131967	7,916445615
8,734550324	5,365105008
6,265937295	4,317326886
7,277818209	6,639283155
9,022194352	7,015308038
9,352224964	5,101334455
10,61991535	7,206423952
10,36552542	4,636537338
7,652125235	2,880304034
9,098240554	4,456045016
9,672081454	4,396628831
9,54509523	2,269003364
9,352683689	3,000207079
9,068366956	6,156183636
7,891664637	6,167655531
6,590335414	4,440672397
10,2975617	3,420758969
8,265252	7,845255543
11,30664974	4,305220091
9,306571423	4,774969182
9,847491903	7,822315179
9,379777763	2,866452056
10,42489936	5,396999524
9,016926681	4,588262521
7,357752923	6,120547778
9,133209606	3,106010794
8,274336056	5,748823913
8,107919749	4,240832412
6,69172889	4,814796395
9,063322186	4,505414033
7,129603543	4,898683584
9,026402906	2,171090683
11,46390549	4,725266918
8,735927562	7,09144634
10,0729015	4,980662687
11,34569554	6,652655908
11,11528214	4,375670494
8,636872196	5,060478276
8,489356494	6,091327587
9,060771363	7,185558584
8,580476228	4,966166669
8,809474924	5,001192004
10,7488448	2,827382494
9,639074458	6,60026152
10,37937182	4,656528144
7,479269568	3,545830592
9,285800783	4,725557005
8,969553995	4,611235702
11,10663695	3,253465118
7,662468787	5,650013845
8,935957902	6,061595599
9,900961576	2,645820889
9,602122513	3,042102283
10,2506541	7,511342679
8,48538374	7,116485816
8,95500462	5,851152392
9,332535602	5,513516887
9,512183597	5,997505208
8,086992078	6,633174492
9,38765913	5,341387128
8,715999448	5,112875887
7,833620233	3,78782772
8,991069827	4,043957284
9,111878922	5,194817374
9,091387538	5,532908843
11,89282472	4,635606507
9,628581443	4,343216282
8,767869868	4,709922266
9,453081583	4,315656105
9,073050421	4,674788345
7,154177434	3,991372267
10,10052525	2,414591491
9,989034967	2,648059515
8,560216333	4,988836126
8,393770272	2,838096647
11,33110054	5,608965986
8,987644355	5,101598898
9,038275326	4,83544432
8,388800544	4,743626841
7,611737497	3,383480576
8,488541379	2,409461171
8,068182741	5,74694109
9,586058902	5,451964664
8,911796697	7,550396623
7,912753425	3,30961481
10,76640483	3,862981526
11,08065754	3,329961498
9,073976718	4,064453398
11,84075634	4,780651089
7,603435029	2,694031205
7,246878977	5,702284874
10,14042892	4,731397145
8,056863597	2,503363517
8,246156854	2,235778755
11,04675623	2,846084748
7,277759621	6,402215556
10,03602556	7,040651517
6,361509311	3,7599989
9,749697436	7,37386775
7,83964819	3,936853868
9,733765777	5,454624706
8,014206121	3,149770188
7,686574497	6,381164737
8,278339153	2,995606895
9,115283603	6,37535674
10,03896642	2,368372135
8,509606617	6,570358296
8,354391359	2,444224177
10,11763653	2,94667504
8,864381586	4,708949506
10,12735049	2,612010951
8,928691991	4,588871178
8,820949282	5,33664293
8,670827898	4,852326978
8,175525415	5,119609944
7,468581687	7,123632079
7,297383529	4,560883313
7,970503374	6,022921636
6,193031262	5,613674928
8,490722649	7,619827941
9,256437857	2,040179897
9,219088177	5,727857761
8,589159468	4,57545592
10,91842319	7,036828087
7,114367022	5,416880183
8,297902444	4,626924379
8,59335728	6,322252609
11,07544822	7,161997264
9,248008681	4,98653755
8,283577998	3,933113647
6,122143854	5,539070239
9,585680449	4,930612984
9,450650114	4,762078487
10,20902697	4,757706241
9,236336692	5,250854971
7,021007737	6,281089961
7,56180038	5,08281797
9,322091705	2,839351457
8,228581339	5,135411783
8,570768252	3,475104094
10,46619187	5,98431876
11,82073448	4,144505865
10,99749966	6,726658806
9,467217715	3,738774556
8,856944809	5,747571562
8,804961104	4,884204055
6,700828604	4,764207975
8,681219462	6,627019925
9,901006276	3,197590964
10,45027704	6,41204624
7,828936104	3,995299344
8,568466211	5,458734774
9,570667504	2,453093803
9,321857429	5,130177368
10,14982906	7,53362868
8,519968336	5,211869104
8,01533601	3,040671554
9,105887891	2,676684531
6,638455814	5,942793196
6,767747996	4,315500439
10,69448687	6,395229368
8,529354531	4,652174803
8,477866536	5,513897548
7,24177384	5,810047718
6,285369306	5,388109357
8,753952762	4,774439616
10,53094976	5,731679533
9,78488943	5,924998858
9,156265784	6,699987998
10,76828743	4,429113369
10,73723098	4,762048824
10,30587854	4,422086355
10,51983137	4,632263291
9,880232845	2,240847358
10,86373329	5,846684128
8,18363289	2,94786968
11,88958637	5,345740258
10,77583094	4,964881155
10,08897891	5,679615759
7,416573902	2,55192156
10,22026243	3,756566279
7,7300217	7,489950902
10,496041	3,236320046
9,011286257	3,856104455
8,891636606	4,969458129
6,488561453	4,003373557
8,510263687	5,017438256
9,106942542	5,35378084
9,361700807	4,730558552
8,561745653	5,530543738
9,395481484	4,049998361
6,599549438	6,643395357
7,281507146	5,180530859
10,206962	3,348463476
10,27203781	6,306965514
9,391370251	6,569362718
9,089179945	5,125957057
7,254485857	3,725625793
6,75636016	4,507791763
7,967562846	6,065535289
8,222937443	5,154047275
9,634248479	4,447463783
6,850914534	4,998940506
9,079069776	4,856432954
8,893067012	6,273063222
11,1754975	6,429029745
10,08543082	4,760901888
7,511044054	6,568738433
8,842560534	5,034435117
10,86181642	2,795549692
9,780546163	2,118276795
7,535199537	4,921493885
8,77084808	7,626045182
8,604451471	5,317173144
9,039854676	5,261079952
9,748886318	3,450383381
9,887112592	6,153705298
10,72527863	5,801611285
9,0474514	5,178571874
8,59901356	7,084538553
9,525056939	2,418556469
10,1995217	4,794261015
9,076287139	5,803552132
8,547040581	5,26585609
8,586302196	5,399445603
8,093227986	7,350733548
8,420760109	3,766782786
9,145995609	5,244214692
10,49373166	6,187444482
7,952533614	6,878331602
8,114320935	2,447670247
10,43464215	6,803118635
8,785420678	4,81320141
8,621364412	4,759488926
10,10959092	5,422363796
7,832029654	4,951775593
11,21800155	3,028334968
8,923446023	5,070609358
8,058238693	6,66617513
8,358278479	5,703188998
11,05694996	7,017108711
8,278724342	5,650642909
7,585120822	3,056889227
9,10257259	5,126813337
9,039184085	3,771046331
9,25259992	4,498995411
8,857237301	3,426545252
7,417666303	2,592363623
9,310335894	6,388575189
9,709860571	3,552673537
9,190096718	5,812854419
6,586370984	4,447558575
8,616398434	5,095918967
6,405272567	3,526217436
11,77775989	5,992592406
7,965202178	3,653757267
9,151821993	7,8343007
9,264733745	5,459557229
9,3967029	4,811081832
8,568460691	5,945782982
8,940649148	5,106612228
8,892444525	4,938227978
8,532263169	3,563062111
9,070714538	6,442415496
8,55506957	5,464298093
